time,speed,throttle,brake,steering,laps
177.87,3.072509433654023e-40,1.0,0.0,28.392202377319336,0
177.98,3.0742246229743567e-40,1.0,0.0,28.39090919494629,0
178.08,3.075889365549975e-40,1.0,0.0,28.38964080810547,0
178.18,3.0776045548703083e-40,1.0,0.0,28.38831901550293,0
178.28,3.079269297445926e-40,1.0,0.0,28.387014389038086,0
178.38,3.0809844867662595e-40,0.8974499702453613,0.00025844015181064606,28.385698318481445,0
178.48,3.0826996760865934e-40,0.5860999822616577,0.003636663081124425,28.384599685668945,0
178.58,3.084364418662211e-40,0.0,0.008721830323338509,28.384002685546875,0
178.68,3.0860796079825446e-40,0.0,0.008865944109857082,28.384002685546875,0
178.78,3.0877443505581628e-40,0.0,0.008210019208490849,28.384002685546875,0
178.88,3.0894595398784963e-40,0.0,0.0,28.384002685546875,0
178.98,3.091124282454114e-40,0.0,0.0,28.384002685546875,0
179.08,3.0928394717744475e-40,0.0,0.0,28.384002685546875,0
179.18,3.0945042143500656e-40,0.0,0.0,28.384002685546875,0
179.28,3.096219403670399e-40,0.0,0.0,28.384002685546875,0
179.38,3.097884146246017e-40,0.0,0.0,28.384002685546875,0
179.48,3.099548888821635e-40,0.0,0.0,28.384002685546875,0
179.58,3.1012640781419684e-40,0.0,0.0,28.384002685546875,0
179.68,3.102928820717586e-40,0.0,0.0,28.384002685546875,0
179.78,3.10464401003792e-40,0.0,0.0,28.384002685546875,0
179.88,3.1063087526135378e-40,0.0,0.0,28.384002685546875,0
179.99,3.1080239419338713e-40,0.02459999918937683,0.0,28.384000778198242,0
180.09,3.1096886845094894e-40,0.3669999837875366,0.0,28.38362693786621,0
180.19,3.111403873829823e-40,0.45045000314712524,0.0,28.382946014404297,0
180.29,3.1131190631501564e-40,0.4404999911785126,0.0,28.382244110107422,0
180.39,3.114783805725774e-40,0.3962000012397766,0.0,28.381595611572266,0
180.49,3.1164485483013922e-40,0.3529999852180481,0.0,28.381000518798828,0
180.59,3.1181637376217257e-40,0.2926499843597412,0.0,28.38045310974121,0
180.69,3.1198284801973434e-40,0.24900001287460327,0.0,28.37998390197754,0
180.79,3.1215436695176774e-40,0.2326500117778778,0.0,28.379539489746094,0
180.89,3.123208412093295e-40,0.2334499955177307,0.0,28.37911605834961,0
180.99,3.1249236014136286e-40,0.2587500214576721,0.0,28.378673553466797,0
181.09,3.1265883439892467e-40,0.3739500045776367,0.0,28.378171920776367,0
181.19,3.12830353330958e-40,0.48335000872612,0.0,28.377506256103516,0
181.29,3.129968275885198e-40,0.5326499938964844,0.0,28.37678337097168,0
181.39,3.1316834652055314e-40,0.5487499833106995,0.0,28.37601661682129,0
181.49,3.1333482077811495e-40,0.5424000024795532,0.0,28.375268936157227,0
181.59,3.135063397101483e-40,0.4897499978542328,0.0,28.374513626098633,0
181.69,3.1367281396771007e-40,0.23280000686645508,0.0,28.37392234802246,0
181.79,3.1384433289974346e-40,0.0,0.030580855906009674,28.373706817626953,0
181.89,3.1401080715730524e-40,0.0,0.13255088031291962,28.373706817626953,0
182.0,3.1417223674039547e-40,0.0,0.1758035570383072,28.373706817626953,0
182.1,3.143488003469004e-40,0.0,0.10875283926725388,28.373706817626953,0
182.2,3.1452031927893375e-40,0.0,0.08955086022615433,28.373706817626953,0
182.3,3.146867935364955e-40,0.0,0.03898637741804123,28.373706817626953,0
182.4,3.1485831246852887e-40,0.0,0.0,28.373706817626953,0
182.5,3.150247867260907e-40,0.0,0.0,28.373706817626953,0
182.6,3.1519630565812403e-40,0.0,0.0,28.373706817626953,0
182.7,3.153627799156858e-40,0.0,0.0,28.373706817626953,0
182.8,3.155342988477192e-40,0.0,0.0,28.373706817626953,0
182.9,3.1570581777975254e-40,0.0,0.0,28.373706817626953,0
183.0,3.158722920373143e-40,0.0,0.0,28.373706817626953,0
183.1,3.1604381096934766e-40,0.0,0.0,28.373706817626953,0
183.2,3.1621028522690948e-40,0.0,0.0,28.373706817626953,0
183.3,3.1638180415894283e-40,0.1226000189781189,0.0,28.37353515625,0
183.4,3.165482784165046e-40,0.35109999775886536,0.0,28.373050689697266,0
183.5,3.16719797348538e-40,0.4724000096321106,0.0,28.37230110168457,0
183.6,3.1688627160609976e-40,0.4961000084877014,0.0,28.37153434753418,0
183.71,3.170577905381331e-40,0.542900025844574,0.0,28.370712280273438,0
183.81,3.1722426479569492e-40,0.6023499965667725,0.0,28.370027542114258,0
183.91,3.1739578372772827e-40,0.7208999991416931,0.0,28.369171142578125,0
184.01,3.1756225798529004e-40,0.763949990272522,0.0,28.368432998657227,0
184.11,3.177337769173234e-40,0.8267499804496765,0.0,28.36769676208496,0
184.21,3.179002511748852e-40,0.854449987411499,0.0,28.36672019958496,0
184.31,3.1807177010691856e-40,0.9050499796867371,0.0,28.36551284790039,0
184.41,3.182432890389519e-40,1.0,0.0,28.36419677734375,0
184.51,3.184097632965137e-40,1.0,0.0,28.362836837768555,0
184.61,3.1858128222854707e-40,1.0,0.0,28.361413955688477,0
184.71,3.1874775648610884e-40,1.0,0.0,28.36000633239746,0
184.81,3.189192754181422e-40,1.0,0.0,28.35852813720703,0
184.91,3.19085749675704e-40,1.0,0.0,28.357065200805664,0
185.01,3.1925726860773735e-40,1.0,0.0,28.355525970458984,0
185.11,3.194186981908276e-40,0.982200026512146,0.0,28.354045867919922,0
185.21,3.195952617973325e-40,0.9781999588012695,0.0,28.352441787719727,0
185.31,3.197617360548943e-40,0.9611999988555908,0.0,28.350887298583984,0
185.41,3.1993325498692764e-40,0.8599499464035034,0.0,28.349365234375,0
185.52,3.2009972924448945e-40,0.8164499998092651,0.0,28.34798812866211,0
185.62,3.202712481765228e-40,0.8405500054359436,0.0,28.346561431884766,0
185.72,3.2043772243408457e-40,0.8516499996185303,0.0,28.34513282775879,0
185.82,3.206092413661179e-40,0.854949951171875,0.0,28.343639373779297,0
185.92,3.2077571562367973e-40,0.8555999994277954,0.0,28.342174530029297,0
186.02,3.209472345557131e-40,0.8808000087738037,0.0,28.34063720703125,0
186.12,3.2111370881327485e-40,0.9286999702453613,0.0,28.339088439941406,0
186.22,3.2128522774530824e-40,1.0,0.0,28.33733558654785,0
186.32,3.2145170200287e-40,1.0,0.0,28.335561752319336,0
186.42,3.2162322093490336e-40,1.0,0.0,28.333879470825195,0
186.52,3.2178969519246518e-40,1.0,0.0,28.333118438720703,0
186.62,3.2196121412449853e-40,1.0,0.0,28.33246612548828,0
186.72,3.221276883820603e-40,1.0,0.0,28.331968307495117,0
186.82,3.2229920731409365e-40,1.0,0.0,28.33096694946289,0
186.92,3.2246568157165546e-40,1.0,0.0,28.32977867126465,0
187.02,3.226372005036888e-40,1.0,0.0,28.32859992980957,0
187.12,3.228036747612506e-40,1.0,0.0,28.327409744262695,0
187.22,3.2297519369328397e-40,1.0,0.0,28.326364517211914,0
187.33,3.2314671262531732e-40,1.0,0.0,28.32552719116211,0
187.43,3.233131868828791e-40,1.0,0.0,28.324771881103516,0
187.53,3.2348470581491244e-40,1.0,0.0,28.32398223876953,0
187.63,3.2365118007247426e-40,1.0,0.0,28.323345184326172,0
187.73,3.2381765433003603e-40,1.0,0.0,28.322494506835938,0
187.83,3.2398917326206938e-40,1.0,0.0,28.321643829345703,0
187.93,3.2416069219410277e-40,1.0,0.0,28.32083511352539,0
188.03,3.2432716645166454e-40,1.0,0.0,28.3199520111084,0
188.13,3.244936407092263e-40,1.0,0.0,28.319028854370117,0
188.23,3.246651596412597e-40,1.0,0.0,28.317834854125977,0
188.33,3.2483163389882147e-40,1.0,0.0,28.31658363342285,0
188.43,3.2500315283085482e-40,1.0,0.0,28.3153018951416,0
188.53,3.2517467176288817e-40,1.0,0.0,28.31403923034668,0
188.63,3.2534114602045e-40,1.0,0.0,28.312816619873047,0
188.73,3.2551266495248333e-40,1.0,0.0,28.311548233032227,0
188.83,3.256791392100451e-40,1.0,0.0,28.31029510498047,0
188.93,3.258506581420785e-40,1.0,0.0,28.308992385864258,0
189.03,3.2601713239964027e-40,1.0,0.0,28.307716369628906,0
189.13,3.261886513316736e-40,1.0,0.0,28.306386947631836,0
189.24,3.2635512558923543e-40,1.0,0.0,28.305082321166992,0
189.34,3.265266445212688e-40,1.0,0.0,28.30371856689453,0
189.44,3.2669311877883055e-40,1.0,0.0,28.302383422851562,0
189.54,3.268646377108639e-40,1.0,0.0,28.300992965698242,0
189.64,3.270311119684257e-40,1.0,0.0,28.299631118774414,0
189.74,3.2720263090045906e-40,1.0,0.0,28.298213958740234,0
189.84,3.273741498324924e-40,1.0,0.0,28.296781539916992,0
189.94,3.2754062409005423e-40,1.0,0.0,28.295377731323242,0
190.04,3.2771214302208758e-40,1.0,0.0,28.29391860961914,0
190.14,3.2787861727964935e-40,1.0,0.0,28.2924861907959,0
190.24,3.280501362116827e-40,1.0,0.0,28.290996551513672,0
190.34,3.282166104692445e-40,1.0,0.0,28.28953742980957,0
190.44,3.2838812940127786e-40,1.0,0.0,28.288021087646484,0
190.54,3.2855460365883963e-40,1.0,0.0,28.286537170410156,0
190.64,3.2872612259087302e-40,1.0,0.0,28.284990310668945,0
190.74,3.288925968484348e-40,1.0,0.0,28.283479690551758,0
190.84,3.2906411578046814e-40,1.0,0.0,28.281906127929688,0
190.95,3.2923059003802996e-40,1.0,0.0,28.280363082885742,0
191.05,3.294021089700633e-40,1.0,0.0,28.278764724731445,0
191.15,3.2956858322762508e-40,1.0,0.0,28.27720069885254,0
191.25,3.2974010215965843e-40,1.0,0.0,28.275575637817383,0
191.35,3.2990657641722024e-40,1.0,0.0,28.273983001708984,0
191.45,3.300780953492536e-40,1.0,0.0,28.272329330444336,0
191.55,3.3024961428128694e-40,1.0,0.0,28.270666122436523,0
191.65,3.3041608853884875e-40,1.0,0.0,28.269039154052734,0
191.75,3.3057751812193895e-40,1.0,0.0,28.267446517944336,0
191.85,3.3075408172844387e-40,1.0,0.0,28.265697479248047,0
191.95,3.3092560066047722e-40,1.0,0.0,28.26398277282715,0
192.05,3.3109207491803903e-40,1.0,0.0,28.262310028076172,0
192.15,3.312635938500724e-40,1.0,0.0,28.260576248168945,0
192.25,3.3143006810763416e-40,1.0,0.0,28.25887680053711,0
192.35,3.3160158703966755e-40,1.0,0.0,28.25712013244629,0
192.45,3.317680612972293e-40,1.0,0.0,28.25540542602539,0
192.56,3.3193958022926267e-40,1.0,0.0,28.25362777709961,0
192.66,3.321060544868245e-40,1.0,0.0,28.251890182495117,0
192.76,3.3227757341885783e-40,1.0,0.0,28.250091552734375,0
192.86,3.324440476764196e-40,1.0,0.0,28.24833869934082,0
192.96,3.326105219339814e-40,1.0,0.0,28.2465763092041,0
193.06,3.3278204086601476e-40,1.0,0.0,28.245332717895508,0
193.16,3.3294851512357654e-40,1.0,0.0,28.244678497314453,0
193.26,3.331200340556099e-40,1.0,0.0,28.24386215209961,0
193.36,3.3329155298764328e-40,1.0,0.0,28.24271011352539,0
193.46,3.3345802724520505e-40,1.0,0.0,28.241317749023438,0
193.56,3.336295461772384e-40,1.0,0.0,28.23987579345703,0
193.66,3.337960204348002e-40,1.0,0.0,28.23847007751465,0
193.76,3.3396753936683356e-40,1.0,0.0,28.23701286315918,0
193.86,3.3413401362439533e-40,1.0,0.0,28.235580444335938,0
193.96,3.343055325564287e-40,1.0,0.0,28.23410987854004,0
194.06,3.344720068139905e-40,1.0,0.0,28.232677459716797,0
194.16,3.3464352574602384e-40,1.0,0.0,28.23118782043457,0
194.26,3.348100000035856e-40,1.0,0.0,28.229738235473633,0
194.36,3.34981518935619e-40,1.0,0.0,28.22823715209961,0
194.46,3.3514799319318078e-40,1.0,0.0,28.226774215698242,0
194.56,3.3531951212521413e-40,1.0,0.0,28.225257873535156,0
194.67,3.3548598638277594e-40,1.0,0.0,28.223777770996094,0
194.77,3.356575053148093e-40,1.0,0.0,28.222251892089844,0
194.87,3.3582397957237106e-40,1.0,0.0,28.220760345458984,0
194.97,3.359954985044044e-40,1.0,0.0,28.21919822692871,0
195.07,3.3616197276196622e-40,1.0,0.0,28.217695236206055,0
195.17,3.3633349169399957e-40,1.0,0.0,28.216140747070312,0
195.27,3.3649996595156134e-40,1.0,0.0,28.214624404907227,0
195.37,3.3667148488359473e-40,1.0,0.0,28.21305274963379,0
195.47,3.368379591411565e-40,1.0,0.0,28.21152114868164,0
195.57,3.3700947807318986e-40,1.0,0.0,28.209938049316406,0
195.67,3.371809970052232e-40,1.0,0.0,28.208345413208008,0
195.77,3.37347471262785e-40,1.0,0.0,28.206796646118164,0
195.87,3.3751899019481837e-40,1.0,0.0,28.20519256591797,0
195.97,3.3768546445238014e-40,1.0,0.0,28.20362663269043,0
196.07,3.3785698338441353e-40,1.0,0.0,28.20201301574707,0
196.17,3.380234576419753e-40,1.0,0.0,28.2004337310791,0
196.27,3.3819497657400865e-40,1.0,0.0,28.19880485534668,0
196.38,3.3836145083157046e-40,1.0,0.0,28.19721794128418,0
196.48,3.3852792508913224e-40,1.0,0.0,28.19561195373535,0
196.58,3.386994440211656e-40,1.0,0.0,28.1939697265625,0
196.68,3.3887096295319893e-40,1.0,0.0,28.192312240600586,0
196.78,3.3903743721076075e-40,1.0,0.0,28.19068717956543,0
196.88,3.392039114683225e-40,1.0,0.0,28.189071655273438,0
196.98,3.3937543040035587e-40,1.0,0.0,28.18739891052246,0
197.08,3.395419046579177e-40,1.0,0.0,28.18575668334961,0
197.18,3.3971342358995103e-40,1.0,0.0,28.184078216552734,0
197.28,3.398798978475128e-40,1.0,0.0,28.182435989379883,0
197.38,3.400514167795462e-40,1.0,0.0,28.18073272705078,0
197.48,3.4021789103710797e-40,1.0,0.0,28.179088592529297,0
197.58,3.403894099691413e-40,1.0,0.0,28.177371978759766,0
197.68,3.4055588422670313e-40,1.0,0.0,28.17570686340332,0
197.78,3.4072740315873648e-40,1.0,0.0,28.17399024963379,0
197.88,3.4089387741629825e-40,1.0,0.001019998686388135,28.17232322692871,0
197.98,3.410653963483316e-40,0.7181500196456909,0.03916741535067558,28.17072868347168,0
198.08,3.412318706058934e-40,0.06905001401901245,0.261832594871521,28.169837951660156,0
198.18,3.4140338953792676e-40,0.0,0.6868163347244263,28.169816970825195,0
198.28,3.4156986379548853e-40,0.0,0.7500245571136475,28.169816970825195,0
198.38,3.4174138272752192e-40,0.0,0.6471216082572937,28.169816970825195,0
198.48,3.419078569850837e-40,0.0,0.621724545955658,28.169816970825195,0
198.59,3.4207937591711704e-40,0.0,0.6057485342025757,28.169816970825195,0
198.69,3.4224585017467886e-40,0.0,0.5636394619941711,28.169816970825195,0
198.79,3.424173691067122e-40,0.0,0.5146133303642273,28.169816970825195,0
198.89,3.4258888803874556e-40,0.0,0.5054577589035034,28.169816970825195,0
198.99,3.4275536229630733e-40,0.0,0.5066674947738647,28.169816970825195,0
199.09,3.4292183655386914e-40,0.0,0.504732608795166,28.169816970825195,0
199.19,3.430933554859025e-40,0.0,0.4844401478767395,28.169816970825195,0
199.29,3.4326487441793584e-40,0.0,0.462256520986557,28.169816970825195,0
199.39,3.4343134867549765e-40,0.0,0.46172115206718445,28.169816970825195,0
199.49,3.43602867607531e-40,0.0,0.44725286960601807,28.169816970825195,0
199.59,3.4376934186509277e-40,0.0,0.4245584309101105,28.169816970825195,0
199.69,3.4394086079712612e-40,0.0,0.41321802139282227,28.169816970825195,0
199.79,3.4410733505468794e-40,0.0,0.3921143710613251,28.169816970825195,0
199.89,3.442788539867213e-40,0.0,0.3466964364051819,28.169816970825195,0
199.99,3.4444532824428306e-40,0.0,0.27843987941741943,28.169816970825195,0
200.09,3.4461684717631645e-40,0.0,0.22167083621025085,28.169816970825195,0
200.19,3.447833214338782e-40,0.0,0.17152494192123413,28.169816970825195,0
200.3,3.4495484036591157e-40,0.0,0.11657507717609406,28.169816970825195,0
200.4,3.451213146234734e-40,0.1665000021457672,0.03652024641633034,28.169620513916016,0
200.5,3.4529283355550673e-40,0.5498999953269958,0.0,28.169069290161133,0
200.6,3.454643524875401e-40,0.7142999768257141,0.0,28.168251037597656,0
200.7,3.4563082674510185e-40,0.7642499804496765,0.0,28.167387008666992,0
200.8,3.4580234567713524e-40,0.7269999980926514,0.0,28.166353225708008,0
200.9,3.45968819934697e-40,0.489300012588501,0.0,28.165271759033203,0
201.0,3.4614033886673036e-40,0.17919999361038208,0.0,28.16451644897461,0
201.1,3.4630681312429218e-40,0.15880000591278076,0.0,28.164016723632812,0
201.2,3.4647833205632553e-40,0.18895000219345093,0.0,28.16349983215332,0
201.3,3.466448063138873e-40,0.21035000681877136,0.0,28.16297721862793,0
201.4,3.4681632524592065e-40,0.28530001640319824,0.0,28.162364959716797,0
201.5,3.4698279950348246e-40,0.28095000982284546,0.0,28.161714553833008,0
201.6,3.4714927376104423e-40,0.30125001072883606,0.0,28.161052703857422,0
201.7,3.473207926930776e-40,0.33990001678466797,0.0,28.160316467285156,0
201.8,3.4749231162511097e-40,0.33425000309944153,0.0,28.159555435180664,0
201.9,3.4765878588267274e-40,0.33425000309944153,0.0,28.158824920654297,0
202.0,3.478252601402345e-40,0.3355500102043152,0.0,28.158090591430664,0
202.1,3.479967790722679e-40,0.33195000886917114,0.0,28.157337188720703,0
202.21,3.4816829800430126e-40,0.3306000232696533,0.0,28.156585693359375,0
202.31,3.4833477226186303e-40,0.33195000886917114,0.0,28.155858993530273,0
202.41,3.4850124651942484e-40,0.33789998292922974,0.0,28.15512466430664,0
202.51,3.486727654514582e-40,0.3361999988555908,0.0,28.15436553955078,0
202.61,3.4883923970901996e-40,0.3312000036239624,0.0,28.15363121032715,0
202.71,3.490107586410533e-40,0.32405000925064087,0.0,28.15288734436035,0
202.81,3.4917723289861512e-40,0.3059000074863434,0.0,28.15218162536621,0
202.91,3.4934875183064847e-40,0.26214998960494995,0.0,28.151512145996094,0
203.01,3.4951522608821025e-40,0.2538999915122986,0.0,28.150903701782227,0
203.11,3.4968674502024364e-40,0.23544999957084656,0.0,28.150291442871094,0
203.21,3.498532192778054e-40,0.19290000200271606,0.0,28.149755477905273,0
203.31,3.5002473820983876e-40,0.18850001692771912,0.0,28.14923667907715,0
203.41,3.501962571418721e-40,0.19100001454353333,0.0,28.14872169494629,0
203.51,3.503627313994339e-40,0.20149999856948853,0.0,28.148218154907227,0
203.61,3.50514071633581e-40,0.32840001583099365,0.0,28.147687911987305,0
203.71,3.507057692635006e-40,0.5239499807357788,0.0,28.14670753479004,0
203.82,3.5087224352106243e-40,0.5647000074386597,0.0,28.145706176757812,0
203.92,3.510437624530958e-40,0.5722000002861023,0.0,28.1446533203125,0
204.02,3.5121023671065755e-40,0.6147000193595886,0.0,28.143611907958984,0
204.12,3.513817556426909e-40,0.6872999668121338,0.0,28.142484664916992,0
204.22,3.515482299002527e-40,0.7085000276565552,0.0,28.141340255737305,0
204.32,3.5171974883228606e-40,0.75409996509552,0.0,28.140125274658203,0
204.42,3.5188622308984784e-40,0.8659999966621399,0.0,28.13885498046875,0
204.52,3.5205774202188123e-40,1.0,0.0,28.137495040893555,0
204.62,3.52224216279443e-40,1.0,0.0,28.136096954345703,0
204.72,3.5239573521147635e-40,1.0,0.0,28.134733200073242,0
204.82,3.5256220946903816e-40,1.0,0.0,28.133405685424805,0
204.92,3.527337284010715e-40,1.0,0.0,28.131715774536133,0
205.02,3.529002026586333e-40,1.0,0.0,28.130046844482422,0
205.12,3.5307172159066663e-40,1.0,0.0,28.128314971923828,0
205.22,3.5323819584822844e-40,1.0,0.0,28.12662696838379,0
205.32,3.534097147802618e-40,1.0,0.0,28.124893188476562,0
205.42,3.5357618903782357e-40,1.0,0.0,28.123201370239258,0
205.52,3.5374266329538538e-40,1.0,0.0,28.12148666381836,0
205.62,3.5391418222741873e-40,1.0,0.0,28.119699478149414,0
205.72,3.540806564849805e-40,1.0,0.0,28.117937088012695,0
205.82,3.542521754170139e-40,1.0,0.0,28.11610221862793,0
205.93,3.5442369434904724e-40,1.0,0.0,28.114246368408203,0
206.03,3.54590168606609e-40,1.0,0.0,28.113040924072266,0
206.13,3.5476168753864236e-40,1.0,0.0,28.112224578857422,0
206.23,3.5492816179620417e-40,1.0,0.0,28.111408233642578,0
